OriginalCompanyName,CleanedCompanyName,Status,Timestamp
Hofman/Ilse,Hofman/Ilse,not found in KBO data table,12/17/2024 11:28
Daems A,Daems A,not found in KBO data table,12/17/2024 11:28
Carracillo/Marc,Carracillo/Marc,not found in KBO data table,12/17/2024 11:28
Formail BVBA,Formail,ENT LP Active,12/17/2024 11:29
Van De Velde,Van De Velde,not found in KBO data table,12/17/2024 11:29
Initia Handbalclub Hasselt vzw,Initia Handbalclub Hasselt,EU Stopped,12/17/2024 11:30
Viselogic,Viselogic,not found in KBO data table,12/17/2024 11:30
Demetter-Hoste,Demetter-Hoste,EU Stopped,12/17/2024 11:30
P. Plus,P. Plus,ENT LP Active,12/17/2024 11:31
Pirouette,Pirouette,not found in KBO data table,12/17/2024 11:31
Simonet/Jacques,Simonet/Jacques,not found in KBO data table,12/17/2024 11:32
Depestele/Alain,Depestele/Alain,not found in KBO data table,12/17/2024 11:32
Immaccofisc NV,Immaccofisc,ENT LP Stopped,12/17/2024 11:32
Lambrechts/Guido,Lambrechts/Guido,not found in KBO data table,12/17/2024 11:33
Gheysen Kristof,Gheysen Kristof,not found in KBO data table,12/17/2024 11:33
Royemans Sam,Royemans Sam,not found in KBO data table,12/17/2024 11:33
Herbay Patrick,Herbay Patrick,not found in KBO data table,12/17/2024 11:34
ACE Plastics BVBA,ACE Plastics,ENT LP Active,12/17/2024 11:35
Robberechts/Jean,Robberechts/Jean,not found in KBO data table,12/17/2024 11:35
Small Caps Finance SA,Small Caps Finance SA,not found in KBO data table,12/17/2024 11:35
Game Auto BVBA,Game Auto,not found in KBO data table,12/17/2024 11:36
Demets R,Demets R,not found in KBO data table,12/17/2024 11:36
Milioni Import Export SA,Milioni Import Export SA,not found in KBO data table,12/17/2024 11:36
Imagin,Imagin,ENT LP Active,12/17/2024 11:37
Continental Seals New S.A.,Continental Seals New S.A.,not found in KBO data table,12/17/2024 11:37
Art Of Living,Art Of Living,ENT LP Active,12/17/2024 11:38
Antoniadis E-Belmira R,Antoniadis E-Belmira R,not found in KBO data table,12/17/2024 11:39
Immogretry,Immogretry,ENT LP Active,12/17/2024 11:40
IMI Cornelius Europe NV,IMI Cornelius Europe,not found in KBO data table,12/17/2024 11:40
Algemene Bouwwerken Samyn-Messiaen BVBA,Algemene Bouwwerken Samyn-Messiaen,ENT LP Stopped,12/17/2024 11:40
Salvi-Tubes SPRL,Salvi-Tubes,ENT LP Stopped,12/17/2024 11:41
The Chocolate-Line NV,The Chocolate-Line,not found in KBO data table,12/17/2024 11:41
Irka Security NV,Irka Security,ENT LP Stopped,12/17/2024 11:41
S-in-O bvba,S-in-O,not found in KBO data table,12/17/2024 11:42
Arci BVBA,Arci,ENT LP Active,12/17/2024 11:43
Goematic,Goematic,ENT LP Stopped,12/17/2024 11:43
Poelman A.,Poelman A.,not found in KBO data table,12/17/2024 11:43
Trullemans Garage NV,Trullemans Garage,not found in KBO data table,12/17/2024 11:44
Van Geert Isabel,Van Geert Isabel,not found in KBO data table,12/17/2024 11:44
BultÃ© Dirk,BultÃ© Dirk,not found in KBO data table,12/17/2024 11:45
Fransolet Remy SPRL,Fransolet Remy,not found in KBO data table,12/17/2024 11:45
Parapharm Products,Parapharm Products,ENT LP Stopped,12/17/2024 11:46
Tibecom,Tibecom,EU Active,12/17/2024 11:46
Limfas bvba,Limfas,ENT LP Stopped,12/17/2024 11:46
Van Keirsbilck Marnix,Van Keirsbilck Marnix,not found in KBO data table,12/17/2024 11:46
Danneels Garage [GARAGE DANNEELS],Danneels Garage [GARAGE DANNEELS],not found in KBO data table,12/17/2024 11:47
Van Boxmeer BVBA,Van Boxmeer,not found in KBO data table,12/17/2024 11:47
Bonte,Bonte,not found in KBO data table,12/17/2024 11:22
Tui TravelCenter,Tui TravelCenter,not found in KBO data table,12/17/2024 11:22
Cringo Computers,Cringo Computers,EU Stopped,12/17/2024 11:23
Geiregat T,Geiregat T,not found in KBO data table,12/17/2024 11:23
Ceysens,Ceysens,not found in KBO data table,12/17/2024 11:23
Piens/Filip,Piens/Filip,not found in KBO data table,12/17/2024 11:24
Hollandsch Hof,Hollandsch Hof,EU Stopped,12/17/2024 11:24
Itelco,Itelco,EU Stopped,12/17/2024 11:25
Stockman M,Stockman M,not found in KBO data table,12/17/2024 11:25
Auto Passion,Auto Passion,ENT LP Stopped,12/17/2024 11:26
Your Molecules BVBA,Your Molecules,EU Stopped,12/17/2024 11:26
Snoeck BVBA,Snoeck,not found in KBO data table,12/17/2024 11:27
Zakenkantoor Ulrix & Vandersanden,Zakenkantoor Ulrix & Vandersanden,EU Active,12/17/2024 11:27
Ruddershove SA,Ruddershove SA,not found in KBO data table,12/17/2024 11:28
R W R SPRL,R W R,not found in KBO data table,12/17/2024 11:28
Ibis Antwerpen Centrum,Ibis Antwerpen Centrum,EU Stopped,12/17/2024 11:28
Derache H,Derache H,not found in KBO data table,12/17/2024 11:29
DUHAMEL/STEPHANE [STEPHANE DUHAMEL],DUHAMEL/STEPHANE [STEPHANE DUHAMEL],not found in KBO data table,12/17/2024 11:29
Crown General Nv,Crown General,ENT LP Active,12/17/2024 11:30
ODCI,ODCI,not found in KBO data table,12/17/2024 11:31
Winssinger & Associates,Winssinger & Associates,not found in KBO data table,12/17/2024 11:31
PH Diffusion SPRL,PH Diffusion,not found in KBO data table,12/17/2024 11:31
Beaujean/Victor,Beaujean/Victor,not found in KBO data table,12/17/2024 11:32
Cosmopolite,Cosmopolite,ENT LP Stopped,12/17/2024 11:32
Hodzic/Tarik,Hodzic/Tarik,not found in KBO data table,12/17/2024 11:32
Elchardus F,Elchardus F,not found in KBO data table,12/17/2024 11:33
Devo Elec BVBA,Devo Elec,ENT LP Active,12/17/2024 11:33
Experten Associatie nv,Experten Associatie,ENT LP Active,12/17/2024 11:33
HL-SPORTHORSES BVBA,HL-SPORTHORSES,ENT LP Stopped,12/17/2024 11:34
JF Technics,JF Technics,not found in KBO data table,12/17/2024 11:34
Vervoort-Lens nv,Vervoort-Lens,not found in KBO data table,12/17/2024 11:34
Vandeweghe/Gilbert,Vandeweghe/Gilbert,not found in KBO data table,12/17/2024 11:35
Verheecke/Bart,Verheecke/Bart,not found in KBO data table,12/17/2024 11:35
Algemene Ondernemingen Vranken BVBA,Algemene Ondernemingen Vranken,ENT LP Active,12/17/2024 11:35
A.E.M Dirk Van Steenlandt bvba,A.E.M Dirk Van Steenlandt,not found in KBO data table,12/17/2024 11:35
Mosselmans Marc,Mosselmans Marc,not found in KBO data table,12/17/2024 11:36
Glonet NV,Glonet,ENT LP Stopped,12/17/2024 11:36
Derailleurke,Derailleurke,not found in KBO data table,12/17/2024 11:37
Janssens S,Janssens S,not found in KBO data table,12/17/2024 11:37
CD Consulting International,CD Consulting International,ENT LP Active,12/17/2024 11:38
Verstraete P,Verstraete P,not found in KBO data table,12/17/2024 11:38
Mediwords SPRL,Mediwords,ENT LP Active,12/17/2024 11:38
Van Cappellen A,Van Cappellen A,not found in KBO data table,12/17/2024 11:39
De Jans K,De Jans K,not found in KBO data table,12/17/2024 11:39
Declerck/Herman,Declerck/Herman,not found in KBO data table,12/17/2024 11:39
Residentie Moretus NV,Residentie Moretus,EU Stopped,12/17/2024 11:40
Claus/Jean,Claus/Jean,not found in KBO data table,12/17/2024 11:40
Zakenkantoor Verschueren,Zakenkantoor Verschueren,ENT LP Stopped,12/17/2024 11:47
Windmolders Beton NV,Windmolders Beton,ENT LP Active,12/17/2024 11:47
Excellencia,Excellencia,not found in KBO data table,12/17/2024 11:48
Bekaert/Antoon,Bekaert/Antoon,not found in KBO data table,12/17/2024 11:49
Altra,Altra,ENT LP Stopped,12/17/2024 11:49
Jadi BVBA,Jadi,ENT LP Stopped,12/17/2024 11:50
Xida,Xida,ENT LP Active,12/17/2024 11:51
Garage Antoine bvba,Garage Antoine,EU Stopped,12/17/2024 11:51
All Concept,All Concept,ENT LP Active,12/17/2024 11:51
Blomme,Blomme,not found in KBO data table,12/17/2024 11:52
Maison Andr?Â© Sprl,Maison Andr?Â©,not found in KBO data table,12/17/2024 11:53
Voermanshuys ('t),Voermanshuys ('t),not found in KBO data table,12/17/2024 11:53
Provincie Limburg,Provincie Limburg,not found in KBO data table,12/17/2024 11:54
Waterhuis aan de Bierkant (Het),Waterhuis aan de Bierkant (Het),not found in KBO data table,12/17/2024 11:54
Kinrooi,Kinrooi,not found in KBO data table,12/17/2024 11:22
Gotink A,Gotink A,not found in KBO data table,12/17/2024 11:22
Motte J BVBA,Motte J,not found in KBO data table,12/17/2024 11:22
Belfin BVBA,Belfin,ENT LP Active,12/17/2024 11:22
Rolvaplast NV,Rolvaplast,ENT LP Active,12/17/2024 11:23
Tandheelkundig Centrum H Vagenende R De Maere,Tandheelkundig Centrum H Vagenende R De Maere,not found in KBO data table,12/17/2024 11:24
T.M.S. SA,T.M.S. SA,not found in KBO data table,12/17/2024 11:24
I.M. sprl [NIGHT AND DAY PRESSE],I.M.  [NIGHT AND DAY PRESSE],not found in KBO data table,12/17/2024 11:24
Grenouille Verte (La) [LA GRENOUILLE VERTE 1 A],Grenouille Verte (La) [LA GRENOUILLE VERTE 1 A],not found in KBO data table,12/17/2024 11:25
Picarmatic SA,Picarmatic SA,not found in KBO data table,12/17/2024 11:25
De Bruyn H,De Bruyn H,not found in KBO data table,12/17/2024 11:25
Van Troos BVBA,Van Troos,not found in KBO data table,12/17/2024 11:26
Advocatenkantoor Vantyghem-Vandeputte,Advocatenkantoor Vantyghem-Vandeputte,not found in KBO data table,12/17/2024 11:26
Deprest NV,Deprest,not found in KBO data table,12/17/2024 11:27
Complet,Complet,ENT LP Stopped,12/17/2024 11:27
Heny [CICLI HENY],Heny [CICLI HENY],not found in KBO data table,12/17/2024 11:27
Tack/Frank,Tack/Frank,not found in KBO data table,12/17/2024 11:28
Ulenaers Zakenkantoor Bvba,Ulenaers Zakenkantoor,not found in KBO data table,12/17/2024 11:28
Jadot/FrÃ©dÃ©ric,Jadot/FrÃ©dÃ©ric,not found in KBO data table,12/17/2024 11:28
Algemene Bouwwerken Torfs BVBA,Algemene Bouwwerken Torfs,ENT LP Stopped,12/17/2024 11:29
Elektro Rotsaert BVBA,Elektro Rotsaert,ENT LP Active,12/17/2024 11:29
HerbalGem SPRL,HerbalGem,ENT LP Active,12/17/2024 11:29
De Bleecker/Henk,De Bleecker/Henk,not found in KBO data table,12/17/2024 11:30
Carlier Anne,Carlier Anne,not found in KBO data table,12/17/2024 11:30
Arko Group,Arko Group,EU Stopped,12/17/2024 11:31
Linetec BVBA,Linetec,ENT LP Active,12/17/2024 11:32
Norbelco,Norbelco,EU Stopped,12/17/2024 11:32
De Vloo S,De Vloo S,not found in KBO data table,12/17/2024 11:32
Katrimo [KATRIMO CV],Katrimo [KATRIMO ],not found in KBO data table,12/17/2024 11:33
Tapis Nord Belgique SPRL,Tapis Nord Belgique,ENT LP Stopped,12/17/2024 11:33
MacGregor,MacGregor,not found in KBO data table,12/17/2024 11:33
WUYTS MICHEL,WUYTS MICHEL,EU Stopped,12/17/2024 11:33
Arel Agri SPRL,Arel Agri,ENT LP Active,12/17/2024 11:34
Nico-Services,Nico-Services,not found in KBO data table,12/17/2024 11:34
Regenius NV,Regenius,ENT LP Active,12/17/2024 11:35
Audity SA,Audity SA,not found in KBO data table,12/17/2024 11:35
Ergoline [ERGOLINE BVBA],Ergoline [ERGOLINE ],not found in KBO data table,12/17/2024 11:35
Verschueren-Daems BVBA,Verschueren-Daems,not found in KBO data table,12/17/2024 11:36
Quick (Hamburger Restaurant),Quick (Hamburger Restaurant),not found in KBO data table,12/17/2024 11:36
Aquabest Belgium bvba,Aquabest Belgium,not found in KBO data table,12/17/2024 11:36
Kreapaint,Kreapaint,ENT LP Active,12/17/2024 11:37
Leeman/Iris,Leeman/Iris,not found in KBO data table,12/17/2024 11:37
Alindus BVBA,Alindus,ENT LP Active,12/17/2024 11:37
Huis Lippens,Huis Lippens,not found in KBO data table,12/17/2024 11:38
Van luijk/Martha,Van luijk/Martha,not found in KBO data table,12/17/2024 11:38
ARIJS/PEGGY,ARIJS/PEGGY,not found in KBO data table,12/17/2024 11:39
Botbijl,Botbijl,not found in KBO data table,12/17/2024 11:39
Claudia Strater Belgium,Claudia Strater Belgium,not found in KBO data table,12/17/2024 11:39
Musch SPRL,Musch,ENT LP Stopped,12/17/2024 11:40
Vanelgro BVBA,Vanelgro,ENT LP Active,12/17/2024 11:40
Beertens Belinda,Beertens Belinda,EU Stopped,12/17/2024 11:40
Immostad Projects BVBA,Immostad Projects,ENT LP Active,12/17/2024 11:41
La Lunetterie sprl,La Lunetterie,ENT LP Stopped,12/17/2024 11:41
Tadicom Europe,Tadicom Europe,ENT LP Active,12/17/2024 11:42
Relooking Center,Relooking Center,EU Stopped,12/17/2024 11:42
Flemish Film Productions,Flemish Film Productions,ENT LP Stopped,12/17/2024 11:43
De Jonckere,De Jonckere,not found in KBO data table,12/17/2024 11:44
Zetterie (De),Zetterie (De),not found in KBO data table,12/17/2024 11:44
De Bees NV,De Bees,not found in KBO data table,12/17/2024 11:44
PVD Media Events Sports,PVD Media Events Sports,ENT LP Stopped,12/17/2024 11:45
Oxyplast Belgium NV,Oxyplast Belgium,ENT LP Active,12/17/2024 11:45
Moto Picart,Moto Picart,not found in KBO data table,12/17/2024 11:46
Dokter Martin,Dokter Martin,not found in KBO data table,12/17/2024 11:46
Molenveld BVBA,Molenveld,not found in KBO data table,12/17/2024 11:47
Arys Trans,Arys Trans,EU Stopped,12/17/2024 11:47
Wereldwinkel,Wereldwinkel,not found in KBO data table,12/17/2024 14:50
Wuyts Leen,Wuyts Leen,not found in KBO data table,12/17/2024 14:51
Camba,Camba,ENT LP Active,12/17/2024 14:52
Inventum,Inventum,ENT LP Stopped,12/17/2024 14:52
Culot/Alexis,Culot/Alexis,not found in KBO data table,12/17/2024 14:53
Vierstraete/Stefaan,Vierstraete/Stefaan,not found in KBO data table,12/17/2024 14:53
Wilca Decor bvba,Wilca Decor,ENT LP Active,12/17/2024 14:54
CNAPD,CNAPD,not found in KBO data table,12/17/2024 14:54
Eminar,Eminar,ENT LP Active,12/17/2024 14:54
Facade Salvatore,Facade Salvatore,ENT LP Stopped,12/17/2024 14:55
Middenschool van het Gemeenschapsonderwijs,Middenschool van het Gemeenschapsonderwijs,not found in KBO data table,12/17/2024 14:55
Publi Almar BVBA,Publi Almar,EU Stopped,12/17/2024 14:55
Track-Racing BVBA,Track-Racing,ENT LP Stopped,12/17/2024 14:56
Hoeben Transport nv,Hoeben Transport,not found in KBO data table,12/17/2024 14:56
Cobore,Cobore,ENT LP Stopped,12/17/2024 14:56
Cardoen NV,Cardoen,ENT LP Active,12/17/2024 14:56
Cobra Technology BVBA,Cobra Technology,ENT LP Active,12/17/2024 14:57
Zians,Zians,not found in KBO data table,12/17/2024 14:57
Adriaensen W,Adriaensen W,not found in KBO data table,12/17/2024 14:57
Brosens,Brosens,ENT LP Active,12/17/2024 14:57
Vandendungen K,Vandendungen K,not found in KBO data table,12/17/2024 14:58
Work Partners International,Work Partners International,ENT LP Stopped,12/17/2024 14:58
R.P. Products BVBA,R.P. Products,ENT LP Active,12/17/2024 14:58
A.E.B.,A.E.B.,ENT LP Active,12/17/2024 14:59
De Puydt Hedwige,De Puydt Hedwige,not found in KBO data table,12/17/2024 15:00
Les Pieds Dans Le Plat,Les Pieds Dans Le Plat,EU Stopped,12/17/2024 15:00
Verschuere-Buch/Patrick,Verschuere-Buch/Patrick,not found in KBO data table,12/17/2024 15:01
Catcom BVBA,Catcom,ENT LP Stopped,12/17/2024 15:02
Ramakers F,Ramakers F,not found in KBO data table,12/17/2024 15:02
De Feyter-Van Lysebeth bvba,De Feyter-Van Lysebeth,not found in KBO data table,12/17/2024 15:03
Contalyre ASBL,Contalyre,ENT LP Stopped,12/17/2024 15:04
Formen,Formen,ENT LP Stopped,12/17/2024 15:05
Pagadder,Pagadder,ENT LP Stopped,12/17/2024 15:06
New Sleiman Auto SPRL,New Sleiman Auto,ENT LP Stopped,12/17/2024 15:29
A 6 SPRL,A 6,ENT LP Active,12/17/2024 15:29
Brosens/Gust [GUST BROSENS WATERTECHNIEK],Brosens/Gust [GUST BROSENS WATERTECHNIEK],not found in KBO data table,12/17/2024 15:30
Fransen T,Fransen T,not found in KBO data table,12/17/2024 15:30
Swijns Tom,Swijns Tom,not found in KBO data table,12/17/2024 15:30
Allegro,Allegro,ENT LP Stopped,12/17/2024 15:30
MÃ©tamorfose [METAMORPHOSE],MÃ©tamorfose [METAMORPHOSE],not found in KBO data table,12/17/2024 15:31
Ludwig Von,Ludwig Von,EU Active,12/17/2024 15:31
Nid d'Hirondelle (Le),Nid d'Hirondelle (Le),not found in KBO data table,12/17/2024 15:31
Genk Graniet,Genk Graniet,EU Active,12/17/2024 15:32
Vlek,Vlek,EU Stopped,12/17/2024 15:32
Verheyden M,Verheyden M,not found in KBO data table,12/17/2024 15:32
Finesse BVBA,Finesse,not found in KBO data table,12/17/2024 15:33
Stuber Ets,Stuber Ets,not found in KBO data table,12/17/2024 15:34
Hofman E.,Hofman E.,not found in KBO data table,12/17/2024 15:34
De Corner NV,De Corner,not found in KBO data table,12/17/2024 15:34
C Frame BVBA,C Frame,ENT LP Stopped,12/17/2024 15:34
Wijhuis Ingenieurs Bureau BVBA,Wijhuis Ingenieurs Bureau,ENT LP Active,12/17/2024 15:35
Ceulemants Hilde,Ceulemants Hilde,not found in KBO data table,12/17/2024 15:35
Casteleyn/Erik,Casteleyn/Erik,not found in KBO data table,12/17/2024 15:35
Verraes,Verraes,not found in KBO data table,12/17/2024 14:50
Tavernier/Philippe,Tavernier/Philippe,not found in KBO data table,12/17/2024 14:50
Chantier de Waterloo,Chantier de Waterloo,ENT LP Active,12/17/2024 14:51
Abusol BVBA,Abusol,EU Stopped,12/17/2024 14:51
Motormen SA,Motormen SA,not found in KBO data table,12/17/2024 14:51
Brose F,Brose F,not found in KBO data table,12/17/2024 14:52
Centre Culturel MJC,Centre Culturel MJC,ENT LP Active,12/17/2024 14:52
Essenscia VZW,Essenscia,not found in KBO data table,12/17/2024 14:52
Bal S,Bal S,not found in KBO data table,12/17/2024 14:52
Van Hemelrijck F,Van Hemelrijck F,not found in KBO data table,12/17/2024 14:53
Jida BVBA,Jida,ENT LP Active,12/17/2024 14:53
Zie-Zo,Zie-Zo,not found in KBO data table,12/17/2024 14:54
Poppe Verzekeringen NV,Poppe Verzekeringen,EU Active,12/17/2024 14:54
Goris,Goris,not found in KBO data table,12/17/2024 14:54
Hermans Bvba,Hermans,not found in KBO data table,12/17/2024 14:55
Isolatec,Isolatec,ENT LP Active,12/17/2024 14:56
Tetese,Tetese,ENT LP Stopped,12/17/2024 14:56
Himschoot,Himschoot,not found in KBO data table,12/17/2024 14:56
Tramond,Tramond,ENT LP Stopped,12/17/2024 14:57
Beenhouwerij Thyssen,Beenhouwerij Thyssen,ENT LP Stopped,12/17/2024 14:57
Haldex [HALDEX NV],Haldex [HALDEX ],not found in KBO data table,12/17/2024 14:58
Interdata Europe,Interdata Europe,not found in KBO data table,12/17/2024 14:58
Van Caester/Alex,Van Caester/Alex,not found in KBO data table,12/17/2024 14:58
DEN ANKER NV,DEN ANKER,not found in KBO data table,12/17/2024 14:59
ALATURKA,ALATURKA,ENT LP Stopped,12/17/2024 14:59
Vercammen Stefaan,Vercammen Stefaan,ENT LP Active,12/17/2024 15:00
Confidas NV,Confidas,ENT LP Active,12/17/2024 15:00
SG Solutions BVBA,SG Solutions,ENT LP Stopped,12/17/2024 15:01
B-IT BVBA,B-IT,EU Stopped,12/17/2024 15:01
Verheyden P,Verheyden P,not found in KBO data table,12/17/2024 15:01
Welvaert W,Welvaert W,not found in KBO data table,12/17/2024 15:02
CB Antiek en Decoratie,CB Antiek en Decoratie,not found in KBO data table,12/17/2024 15:03
Dubuc B,Dubuc B,not found in KBO data table,12/17/2024 15:03
AT Your Services,AT Your Services,ENT LP Active,12/17/2024 15:04
Passe-Partout,Passe-Partout,not found in KBO data table,12/17/2024 15:04
Jacobs Gebr,Jacobs Gebr,not found in KBO data table,12/17/2024 15:05
Willems BVBA,Willems,not found in KBO data table,12/17/2024 15:05
Bateau Ivre (Le) SPRL,Bateau Ivre (Le),not found in KBO data table,12/17/2024 15:05
"Institut Saint-Henri, Ecole de Promotion Sociale","Institut Saint-Henri, Ecole de Promotion Sociale",not found in KBO data table,12/17/2024 15:06
Mewi,Mewi,ENT LP Active,12/17/2024 15:06
Crea Verde,Crea Verde,ENT LP Active,12/17/2024 15:07
Traxxeo,Traxxeo,ENT LP Active,12/17/2024 15:07
Alu PVC Antoine BVBA,Alu PVC Antoine,not found in KBO data table,12/17/2024 15:07
Opus Marble Belgium SA,Opus Marble Belgium SA,not found in KBO data table,12/17/2024 15:08
SB Vertaalservice,SB Vertaalservice,EU Stopped,12/17/2024 15:08
Studio Indigo,Studio Indigo,EU Stopped,12/17/2024 15:08
VRIJE BASISSCHOOL DE BOLSTER NEERIJSE,VRIJE BASISSCHOOL DE BOLSTER NEERIJSE,ENT LP Stopped,12/17/2024 15:09
Campolanda NV,Campolanda,ENT LP Stopped,12/17/2024 15:09
Delcaert NV,Delcaert,ENT LP Active,12/17/2024 15:10
Multimex BVBA,Multimex,ENT LP Stopped,12/17/2024 15:10
Thermoconcept SPRL,Thermoconcept,ENT LP Active,12/17/2024 15:10
Boussemaere Zakenkantoor BVBA,Boussemaere Zakenkantoor,not found in KBO data table,12/17/2024 15:10
Technosol SA,Technosol SA,not found in KBO data table,12/17/2024 15:12
Zakenkantoor Vandeputte Rik,Zakenkantoor Vandeputte Rik,ENT LP Active,12/17/2024 15:12
S.K.V.-Dienstencentrum CVBA,S.K.V.-Dienstencentrum,not found in KBO data table,12/17/2024 15:12
Tirions/Hubert,Tirions/Hubert,not found in KBO data table,12/17/2024 15:14
Europac Belgium BVBA,Europac Belgium,ENT LP Stopped,12/17/2024 14:50
Vandenbroucke B,Vandenbroucke B,not found in KBO data table,12/17/2024 14:50
Vannieuwenborgh-Provoost BVBA,Vannieuwenborgh-Provoost,not found in KBO data table,12/17/2024 14:51
Administration,Administration,not found in KBO data table,12/17/2024 14:52
Pro-Garden BVBA,Pro-Garden,ENT LP Active,12/17/2024 14:53
Wincor Nixdorf Services NV,Wincor Nixdorf Services,ENT LP Stopped,12/17/2024 14:54
Espace Vin Pirard,Espace Vin Pirard,EU Stopped,12/17/2024 14:54
Atoll interim nv,Atoll interim,ENT LP Stopped,12/17/2024 14:54
HARIG,HARIG,ENT LP Stopped,12/17/2024 14:55
Sterckx H,Sterckx H,not found in KBO data table,12/17/2024 14:55
Danzateljee,Danzateljee,EU Stopped,12/17/2024 14:55
White Farm Passchendaele BVBA,White Farm Passchendaele,ENT LP Active,12/17/2024 14:55
Devos Interieurs,Devos Interieurs,EU Active,12/17/2024 14:56
PIRON CENTRALE SPRL,PIRON CENTRALE,not found in KBO data table,12/17/2024 14:57
Vanbass SPRL,Vanbass,ENT LP Stopped,12/17/2024 14:57
Lowette D,Lowette D,not found in KBO data table,12/17/2024 14:57
Baskerville NV,Baskerville,ENT LP Active,12/17/2024 14:58
Bureau Michel,Bureau Michel,ENT LP Stopped,12/17/2024 14:58
Autre Lieu (L'),Autre Lieu (L'),not found in KBO data table,12/17/2024 14:59
Lavend Homme/Gil,Lavend Homme/Gil,not found in KBO data table,12/17/2024 14:59
Renardy A,Renardy A,not found in KBO data table,12/17/2024 14:59
Parasol nv,Parasol,ENT LP Stopped,12/17/2024 15:00
L'Ormille SA,L'Ormille SA,not found in KBO data table,12/17/2024 15:01
Henac,Henac,not found in KBO data table,12/17/2024 15:01
Van Dyck S,Van Dyck S,not found in KBO data table,12/17/2024 15:03
Delladent SPRL,Delladent,ENT LP Stopped,12/17/2024 15:04
Vertongen/Luc,Vertongen/Luc,not found in KBO data table,12/17/2024 15:04
Muyldermans/Edouard,Muyldermans/Edouard,not found in KBO data table,12/17/2024 15:06
Degeyne/Jean-Pierre,Degeyne/Jean-Pierre,not found in KBO data table,12/17/2024 15:06
Brasseur Pharmacie sprl [PHARMACIE CLAUDE BRASSEUR],Brasseur Pharmacie  [PHARMACIE CLAUDE BRASSEUR],not found in KBO data table,12/17/2024 15:29
Het Gezellehuis bvba,Het Gezellehuis,ENT LP Stopped,12/17/2024 15:29
Demeyer/Rita,Demeyer/Rita,not found in KBO data table,12/17/2024 15:29
Tudorof L,Tudorof L,not found in KBO data table,12/17/2024 15:30
Interieur Gilis nv,Interieur Gilis,EU Active,12/17/2024 15:30
Verhoeven Architectenbureau BVBA,Verhoeven Architectenbureau,ENT LP Active,12/17/2024 15:30
Anne Aerts,Anne Aerts,not found in KBO data table,12/17/2024 15:30
Van Camp/Henri,Van Camp/Henri,not found in KBO data table,12/17/2024 15:31
Aqua-Block BVBA,Aqua-Block,ENT LP Active,12/17/2024 15:31
Academie des Beaux-Arts de la Ville de Tournai,Academie des Beaux-Arts de la Ville de Tournai,not found in KBO data table,12/17/2024 15:31
Sigeloc sa,Sigeloc sa,not found in KBO data table,12/17/2024 15:32
Komilfoo,Komilfoo,ENT LP Stopped,12/17/2024 15:32
Huresco,Huresco,ENT LP Active,12/17/2024 15:32
Gentleman,Gentleman,not found in KBO data table,12/17/2024 15:33
De Ridder/Josiane,De Ridder/Josiane,not found in KBO data table,12/17/2024 15:33
Defoort Paul,Defoort Paul,not found in KBO data table,12/17/2024 15:34
Manufleurs,Manufleurs,EU Active,12/17/2024 15:34
Arcos Belgium NV,Arcos Belgium,not found in KBO data table,12/17/2024 15:34
Verco-Metaal BVBA,Verco-Metaal,ENT LP Active,12/17/2024 15:35
De Brouwketel [DEN BROUWKETEL],De Brouwketel [DEN BROUWKETEL],not found in KBO data table,12/17/2024 14:50
Kadee,Kadee,not found in KBO data table,12/17/2024 14:50
Angola,Angola,not found in KBO data table,12/17/2024 14:51
NAC BVBA,NAC,EU Stopped,12/17/2024 14:51
Infor Mail,Infor Mail,not found in KBO data table,12/17/2024 14:52
Lenaerts/Chris,Lenaerts/Chris,not found in KBO data table,12/17/2024 14:52
Tous Services,Tous Services,not found in KBO data table,12/17/2024 14:53
Haentjens Bart,Haentjens Bart,not found in KBO data table,12/17/2024 14:53
Martine,Martine,not found in KBO data table,12/17/2024 14:53
Publi-Ben SPRL,Publi-Ben,ENT LP Active,12/17/2024 14:54
Vaderlander (De),Vaderlander (De),not found in KBO data table,12/17/2024 14:54
Des Princes Hotel bvba [HOTEL DES PRINCES - PRINSENHOF],Des Princes Hotel  [HOTEL DES PRINCES - PRINSENHOF],not found in KBO data table,12/17/2024 14:54
Van Bosch,Van Bosch,not found in KBO data table,12/17/2024 14:55
Henno Computers NV,Henno Computers,ENT LP Stopped,12/17/2024 14:56
Heticon BVBA,Heticon,ENT LP Active,12/17/2024 14:56
De Wilde Geoffrey,De Wilde Geoffrey,not found in KBO data table,12/17/2024 14:56
Comfort and Design BVBA,Comfort and Design,ENT LP Active,12/17/2024 14:57
Natural Energy SPRL,Natural Energy,ENT LP Active,12/17/2024 14:57
Jossa B,Jossa B,not found in KBO data table,12/17/2024 14:57
Leroy B.,Leroy B.,not found in KBO data table,12/17/2024 14:57
Ambiance et Chaleur,Ambiance et Chaleur,EU Active,12/17/2024 14:58
Visual Instinct SPRL,Visual Instinct,ENT LP Stopped,12/17/2024 14:58
Dereume/C.,Dereume/C.,not found in KBO data table,12/17/2024 14:59
Luxilon Industries NV,Luxilon Industries,ENT LP Active,12/17/2024 14:59
Vereniging van de Zusters van Berlaar,Vereniging van de Zusters van Berlaar,ENT LP Active,12/17/2024 15:00
Continuing Care,Continuing Care,ENT LP Active,12/17/2024 15:00
Liessens Kristof,Liessens Kristof,not found in KBO data table,12/17/2024 15:00
