OriginalCompanyName,CleanedCompanyName,Status,Timestamp
BUREAU MAKART SPRL,BUREAU MAKART,ENT LP Stopped,2024-12-17 11:36:24
Dyone Mariage,Dyone Mariage,EU Stopped,2024-12-17 11:36:40
Rudyshyn Andriy,Rudyshyn Andriy,not found in KBO data table,2024-12-17 11:36:55
Synn Design,Synn Design,EU Stopped,2024-12-17 11:37:11
Auto CD NV,Auto CD,not found in KBO data table,2024-12-17 11:37:26
Saunapauze,Saunapauze,EU Stopped,2024-12-17 11:38:13
Zakenkantoor Dirk De Marlie,Zakenkantoor Dirk De Marlie,ENT LP Stopped,2024-12-17 11:38:28
Clement S,Clement S,not found in KBO data table,2024-12-17 11:38:59
N.M.B.S. Holding,N.M.B.S. Holding,not found in KBO data table,2024-12-17 11:39:15
Merckx/Ludovic,Merckx/Ludovic,not found in KBO data table,2024-12-17 11:39:46
Leten/Frans,Leten/Frans,not found in KBO data table,2024-12-17 11:40:02
Fil des Temps (Au),Fil des Temps (Au),not found in KBO data table,2024-12-17 11:40:33
Cap Bleu Voyages SPRL,Cap Bleu Voyages,ENT LP Active,2024-12-17 11:40:49
Masano-Boyekoli ASBL,Masano-Boyekoli,not found in KBO data table,2024-12-17 11:41:04
MARTENS-MAENHOUT BVBA,MARTENS-MAENHOUT,not found in KBO data table,2024-12-17 11:41:35
Luxetour Vermeulen NV,Luxetour Vermeulen,ENT LP Active,2024-12-17 11:47:56
A3um BVBA,A3um,not found in KBO data table,2024-12-17 11:49:43
Gear Consult Nv,Gear Consult,not found in KBO data table,2024-12-17 11:49:59
Di Luce BVBA,Di Luce,not found in KBO data table,2024-12-17 11:51:30
Cleeren/Marcel,Cleeren/Marcel,not found in KBO data table,2024-12-17 11:52:01
America Clean,America Clean,EU Stopped,2024-12-17 11:53:18
Rics Europe,Rics Europe,not found in KBO data table,2024-12-17 11:54:04
Forrier Tamara,Forrier Tamara,not found in KBO data table,2024-12-17 11:21:50
Data Braille Service cv,Data Braille Service,EU Active,2024-12-17 11:22:06
Yepp NV,Yepp,ENT LP Active,2024-12-17 11:22:37
A.B.S. All Building Services,A.B.S. All Building Services,not found in KBO data table,2024-12-17 11:22:53
Techmetal BVBA,Techmetal,ENT LP Active,2024-12-17 11:23:08
Overath B,Overath B,not found in KBO data table,2024-12-17 11:23:24
Aqua Fortis,Aqua Fortis,ENT LP Stopped,2024-12-17 11:23:39
Piranea Bvba,Piranea,ENT LP Active,2024-12-17 11:23:55
SSTS,SSTS,EU Stopped,2024-12-17 11:24:10
Roels K,Roels K,not found in KBO data table,2024-12-17 11:24:41
Condat Benelux sa,Condat Benelux sa,not found in KBO data table,2024-12-17 11:25:28
Max-Stones SPRL,Max-Stones,not found in KBO data table,2024-12-17 11:25:43
Gilon/Benoit,Gilon/Benoit,not found in KBO data table,2024-12-17 11:26:15
'T Stamkroegske [CAFE 'T STAMKROEGSKE],'T Stamkroegske [CAFE 'T STAMKROEGSKE],not found in KBO data table,2024-12-17 11:26:30
Liparos,Liparos,ENT LP Active,2024-12-17 11:26:46
Atelier d'Architecture Philippe Holemans,Atelier d'Architecture Philippe Holemans,ENT LP Stopped,2024-12-17 11:27:01
Bouquet (Le),Bouquet (Le),not found in KBO data table,2024-12-17 11:27:17
Daoust Interim,Daoust Interim,EU Stopped,2024-12-17 11:27:33
Hofman/Ilse,Hofman/Ilse,not found in KBO data table,2024-12-17 11:28:04
Daems A,Daems A,not found in KBO data table,2024-12-17 11:28:35
Carracillo/Marc,Carracillo/Marc,not found in KBO data table,2024-12-17 11:28:51
Formail BVBA,Formail,ENT LP Active,2024-12-17 11:29:07
Van De Velde,Van De Velde,not found in KBO data table,2024-12-17 11:29:39
Initia Handbalclub Hasselt vzw,Initia Handbalclub Hasselt,EU Stopped,2024-12-17 11:30:10
Viselogic,Viselogic,not found in KBO data table,2024-12-17 11:30:26
Demetter-Hoste,Demetter-Hoste,EU Stopped,2024-12-17 11:30:41
P. Plus,P. Plus,ENT LP Active,2024-12-17 11:31:12
Pirouette,Pirouette,not found in KBO data table,2024-12-17 11:31:44
Simonet/Jacques,Simonet/Jacques,not found in KBO data table,2024-12-17 11:32:00
Depestele/Alain,Depestele/Alain,not found in KBO data table,2024-12-17 11:32:15
Immaccofisc NV,Immaccofisc,ENT LP Stopped,2024-12-17 11:32:31
Lambrechts/Guido,Lambrechts/Guido,not found in KBO data table,2024-12-17 11:33:02
Gheysen Kristof,Gheysen Kristof,not found in KBO data table,2024-12-17 11:33:18
Royemans Sam,Royemans Sam,not found in KBO data table,2024-12-17 11:33:33
Herbay Patrick,Herbay Patrick,not found in KBO data table,2024-12-17 11:34:35
ACE Plastics BVBA,ACE Plastics,ENT LP Active,2024-12-17 11:35:06
Robberechts/Jean,Robberechts/Jean,not found in KBO data table,2024-12-17 11:35:22
Small Caps Finance SA,Small Caps Finance SA,not found in KBO data table,2024-12-17 11:35:53
Game Auto BVBA,Game Auto,not found in KBO data table,2024-12-17 11:36:24
Demets R,Demets R,not found in KBO data table,2024-12-17 11:36:40
Milioni Import Export SA,Milioni Import Export SA,not found in KBO data table,2024-12-17 11:36:55
Imagin,Imagin,ENT LP Active,2024-12-17 11:37:42
Continental Seals New S.A.,Continental Seals New S.A.,not found in KBO data table,2024-12-17 11:37:58
Art Of Living,Art Of Living,ENT LP Active,2024-12-17 11:38:13
Antoniadis E-Belmira R,Antoniadis E-Belmira R,not found in KBO data table,2024-12-17 11:39:16
Immogretry,Immogretry,ENT LP Active,2024-12-17 11:40:02
IMI Cornelius Europe NV,IMI Cornelius Europe,not found in KBO data table,2024-12-17 11:40:34
Algemene Bouwwerken Samyn-Messiaen BVBA,Algemene Bouwwerken Samyn-Messiaen,ENT LP Stopped,2024-12-17 11:40:49
Salvi-Tubes SPRL,Salvi-Tubes,ENT LP Stopped,2024-12-17 11:41:20
The Chocolate-Line NV,The Chocolate-Line,not found in KBO data table,2024-12-17 11:41:36
Irka Security NV,Irka Security,ENT LP Stopped,2024-12-17 11:41:51
S-in-O bvba,S-in-O,not found in KBO data table,2024-12-17 11:42:54
Arci BVBA,Arci,ENT LP Active,2024-12-17 11:43:10
Goematic,Goematic,ENT LP Stopped,2024-12-17 11:43:25
Poelman A.,Poelman A.,not found in KBO data table,2024-12-17 11:43:56
Trullemans Garage NV,Trullemans Garage,not found in KBO data table,2024-12-17 11:44:12
Van Geert Isabel,Van Geert Isabel,not found in KBO data table,2024-12-17 11:44:59
BultÃ© Dirk,BultÃ© Dirk,not found in KBO data table,2024-12-17 11:45:14
Fransolet Remy SPRL,Fransolet Remy,not found in KBO data table,2024-12-17 11:45:30
Parapharm Products,Parapharm Products,ENT LP Stopped,2024-12-17 11:46:01
Tibecom,Tibecom,EU Active,2024-12-17 11:46:16
Limfas bvba,Limfas,ENT LP Stopped,2024-12-17 11:46:32
Van Keirsbilck Marnix,Van Keirsbilck Marnix,not found in KBO data table,2024-12-17 11:46:48
Danneels Garage [GARAGE DANNEELS],Danneels Garage [GARAGE DANNEELS],not found in KBO data table,2024-12-17 11:47:03
Van Boxmeer BVBA,Van Boxmeer,not found in KBO data table,2024-12-17 11:47:19
Bonte,Bonte,not found in KBO data table,2024-12-17 11:22:22
Tui TravelCenter,Tui TravelCenter,not found in KBO data table,2024-12-17 11:22:38
Cringo Computers,Cringo Computers,EU Stopped,2024-12-17 11:23:25
Geiregat T,Geiregat T,not found in KBO data table,2024-12-17 11:23:41
Ceysens,Ceysens,not found in KBO data table,2024-12-17 11:23:58
Piens/Filip,Piens/Filip,not found in KBO data table,2024-12-17 11:24:29
Hollandsch Hof,Hollandsch Hof,EU Stopped,2024-12-17 11:24:45
Itelco,Itelco,EU Stopped,2024-12-17 11:25:00
Stockman M,Stockman M,not found in KBO data table,2024-12-17 11:25:16
Auto Passion,Auto Passion,ENT LP Stopped,2024-12-17 11:26:03
Your Molecules BVBA,Your Molecules,EU Stopped,2024-12-17 11:26:50
Snoeck BVBA,Snoeck,not found in KBO data table,2024-12-17 11:27:07
Zakenkantoor Ulrix & Vandersanden,Zakenkantoor Ulrix & Vandersanden,EU Active,2024-12-17 11:27:53
Ruddershove SA,Ruddershove SA,not found in KBO data table,2024-12-17 11:28:09
R W R SPRL,R W R,not found in KBO data table,2024-12-17 11:28:25
Ibis Antwerpen Centrum,Ibis Antwerpen Centrum,EU Stopped,2024-12-17 11:28:41
Derache H,Derache H,not found in KBO data table,2024-12-17 11:29:43
DUHAMEL/STEPHANE [STEPHANE DUHAMEL],DUHAMEL/STEPHANE [STEPHANE DUHAMEL],not found in KBO data table,2024-12-17 11:29:59
Crown General Nv,Crown General,ENT LP Active,2024-12-17 11:30:14
ODCI,ODCI,not found in KBO data table,2024-12-17 11:31:01
Winssinger & Associates,Winssinger & Associates,not found in KBO data table,2024-12-17 11:31:32
PH Diffusion SPRL,PH Diffusion,not found in KBO data table,2024-12-17 11:31:47
Beaujean/Victor,Beaujean/Victor,not found in KBO data table,2024-12-17 11:32:03
Cosmopolite,Cosmopolite,ENT LP Stopped,2024-12-17 11:32:19
Hodzic/Tarik,Hodzic/Tarik,not found in KBO data table,2024-12-17 11:32:35
Elchardus F,Elchardus F,not found in KBO data table,2024-12-17 11:33:21
Devo Elec BVBA,Devo Elec,ENT LP Active,2024-12-17 11:33:37
Experten Associatie nv,Experten Associatie,ENT LP Active,2024-12-17 11:33:53
HL-SPORTHORSES BVBA,HL-SPORTHORSES,ENT LP Stopped,2024-12-17 11:34:08
JF Technics,JF Technics,not found in KBO data table,2024-12-17 11:34:24
Vervoort-Lens nv,Vervoort-Lens,not found in KBO data table,2024-12-17 11:34:55
Vandeweghe/Gilbert,Vandeweghe/Gilbert,not found in KBO data table,2024-12-17 11:35:10
Verheecke/Bart,Verheecke/Bart,not found in KBO data table,2024-12-17 11:35:26
Algemene Ondernemingen Vranken BVBA,Algemene Ondernemingen Vranken,ENT LP Active,2024-12-17 11:35:41
A.E.M Dirk Van Steenlandt bvba,A.E.M Dirk Van Steenlandt,not found in KBO data table,2024-12-17 11:35:57
Mosselmans Marc,Mosselmans Marc,not found in KBO data table,2024-12-17 11:36:12
Glonet NV,Glonet,ENT LP Stopped,2024-12-17 11:36:59
Derailleurke,Derailleurke,not found in KBO data table,2024-12-17 11:37:30
Janssens S,Janssens S,not found in KBO data table,2024-12-17 11:37:47
CD Consulting International,CD Consulting International,ENT LP Active,2024-12-17 11:38:03
Verstraete P,Verstraete P,not found in KBO data table,2024-12-17 11:38:18
Mediwords SPRL,Mediwords,ENT LP Active,2024-12-17 11:38:49
Van Cappellen A,Van Cappellen A,not found in KBO data table,2024-12-17 11:39:20
De Jans K,De Jans K,not found in KBO data table,2024-12-17 11:39:36
Declerck/Herman,Declerck/Herman,not found in KBO data table,2024-12-17 11:39:51
Residentie Moretus NV,Residentie Moretus,EU Stopped,2024-12-17 11:40:23
Claus/Jean,Claus/Jean,not found in KBO data table,2024-12-17 11:40:38
Zakenkantoor Verschueren,Zakenkantoor Verschueren,ENT LP Stopped,2024-12-17 11:47:30
Windmolders Beton NV,Windmolders Beton,ENT LP Active,2024-12-17 11:47:46
Excellencia,Excellencia,not found in KBO data table,2024-12-17 11:48:06
Bekaert/Antoon,Bekaert/Antoon,not found in KBO data table,2024-12-17 11:49:39
Altra,Altra,ENT LP Stopped,2024-12-17 11:49:54
Jadi BVBA,Jadi,ENT LP Stopped,2024-12-17 11:50:10
Xida,Xida,ENT LP Active,2024-12-17 11:51:27
Garage Antoine bvba,Garage Antoine,EU Stopped,2024-12-17 11:51:42
All Concept,All Concept,ENT LP Active,2024-12-17 11:51:58
Blomme,Blomme,not found in KBO data table,2024-12-17 11:52:15
Maison Andr?Â© Sprl,Maison Andr?Â©,not found in KBO data table,2024-12-17 11:53:32
Voermanshuys ('t),Voermanshuys ('t),not found in KBO data table,2024-12-17 11:53:47
Provincie Limburg,Provincie Limburg,not found in KBO data table,2024-12-17 11:54:03
Waterhuis aan de Bierkant (Het),Waterhuis aan de Bierkant (Het),not found in KBO data table,2024-12-17 11:54:19
Kinrooi,Kinrooi,not found in KBO data table,2024-12-17 11:22:06
Gotink A,Gotink A,not found in KBO data table,2024-12-17 11:22:22
Motte J BVBA,Motte J,not found in KBO data table,2024-12-17 11:22:37
Belfin BVBA,Belfin,ENT LP Active,2024-12-17 11:22:53
Siemens N.V.,Siemens N.V.,not found in KBO data table,2024-12-17 11:23:24
Rolvaplast NV,Rolvaplast,ENT LP Active,2024-12-17 11:23:40
Tandheelkundig Centrum H Vagenende R De Maere,Tandheelkundig Centrum H Vagenende R De Maere,not found in KBO data table,2024-12-17 11:24:11
T.M.S. SA,T.M.S. SA,not found in KBO data table,2024-12-17 11:24:28
I.M. sprl [NIGHT AND DAY PRESSE],I.M.  [NIGHT AND DAY PRESSE],not found in KBO data table,2024-12-17 11:24:59
Grenouille Verte (La) [LA GRENOUILLE VERTE 1 A],Grenouille Verte (La) [LA GRENOUILLE VERTE 1 A],not found in KBO data table,2024-12-17 11:25:15
Picarmatic SA,Picarmatic SA,not found in KBO data table,2024-12-17 11:25:30
De Bruyn H,De Bruyn H,not found in KBO data table,2024-12-17 11:25:46
Van Troos BVBA,Van Troos,not found in KBO data table,2024-12-17 11:26:01
Advocatenkantoor Vantyghem-Vandeputte,Advocatenkantoor Vantyghem-Vandeputte,not found in KBO data table,2024-12-17 11:26:33
Deprest NV,Deprest,not found in KBO data table,2024-12-17 11:27:04
Complet,Complet,ENT LP Stopped,2024-12-17 11:27:35
Heny [CICLI HENY],Heny [CICLI HENY],not found in KBO data table,2024-12-17 11:27:51
Tack/Frank,Tack/Frank,not found in KBO data table,2024-12-17 11:28:06
Ulenaers Zakenkantoor Bvba,Ulenaers Zakenkantoor,not found in KBO data table,2024-12-17 11:28:38
Jadot/FrÃ©dÃ©ric,Jadot/FrÃ©dÃ©ric,not found in KBO data table,2024-12-17 11:28:53
Algemene Bouwwerken Torfs BVBA,Algemene Bouwwerken Torfs,ENT LP Stopped,2024-12-17 11:29:09
Elektro Rotsaert BVBA,Elektro Rotsaert,ENT LP Active,2024-12-17 11:29:24
HerbalGem SPRL,HerbalGem,ENT LP Active,2024-12-17 11:29:55
De Bleecker/Henk,De Bleecker/Henk,not found in KBO data table,2024-12-17 11:30:11
Carlier Anne,Carlier Anne,not found in KBO data table,2024-12-17 11:30:42
Arko Group,Arko Group,EU Stopped,2024-12-17 11:31:29
Siemens N.V.,Siemens N.V.,not found in KBO data table,2024-12-17 11:32:00
Linetec BVBA,Linetec,ENT LP Active,2024-12-17 11:32:16
Norbelco,Norbelco,EU Stopped,2024-12-17 11:32:31
De Vloo S,De Vloo S,not found in KBO data table,2024-12-17 11:32:47
Katrimo [KATRIMO CV],Katrimo [KATRIMO ],not found in KBO data table,2024-12-17 11:33:03
Tapis Nord Belgique SPRL,Tapis Nord Belgique,ENT LP Stopped,2024-12-17 11:33:18
MacGregor,MacGregor,not found in KBO data table,2024-12-17 11:33:34
WUYTS MICHEL,WUYTS MICHEL,EU Stopped,2024-12-17 11:33:50
Arel Agri SPRL,Arel Agri,ENT LP Active,2024-12-17 11:34:21
Nico-Services,Nico-Services,not found in KBO data table,2024-12-17 11:34:52
Regenius NV,Regenius,ENT LP Active,2024-12-17 11:35:23
Audity SA,Audity SA,not found in KBO data table,2024-12-17 11:35:39
Ergoline [ERGOLINE BVBA],Ergoline [ERGOLINE ],not found in KBO data table,2024-12-17 11:35:55
Verschueren-Daems BVBA,Verschueren-Daems,not found in KBO data table,2024-12-17 11:36:10
Quick (Hamburger Restaurant),Quick (Hamburger Restaurant),not found in KBO data table,2024-12-17 11:36:26
Aquabest Belgium bvba,Aquabest Belgium,not found in KBO data table,2024-12-17 11:36:57
Kreapaint,Kreapaint,ENT LP Active,2024-12-17 11:37:13
Leeman/Iris,Leeman/Iris,not found in KBO data table,2024-12-17 11:37:28
Alindus BVBA,Alindus,ENT LP Active,2024-12-17 11:37:44
Huis Lippens,Huis Lippens,not found in KBO data table,2024-12-17 11:38:15
Van luijk/Martha,Van luijk/Martha,not found in KBO data table,2024-12-17 11:38:46
ARIJS/PEGGY,ARIJS/PEGGY,not found in KBO data table,2024-12-17 11:39:01
Botbijl,Botbijl,not found in KBO data table,2024-12-17 11:39:17
Claudia Strater Belgium,Claudia Strater Belgium,not found in KBO data table,2024-12-17 11:39:33
Musch SPRL,Musch,ENT LP Stopped,2024-12-17 11:40:04
Vanelgro BVBA,Vanelgro,ENT LP Active,2024-12-17 11:40:35
Beertens Belinda,Beertens Belinda,EU Stopped,2024-12-17 11:40:51
Immostad Projects BVBA,Immostad Projects,ENT LP Active,2024-12-17 11:41:22
La Lunetterie sprl,La Lunetterie,ENT LP Stopped,2024-12-17 11:41:53
Tadicom Europe,Tadicom Europe,ENT LP Active,2024-12-17 11:42:09
Relooking Center,Relooking Center,EU Stopped,2024-12-17 11:42:24
Flemish Film Productions,Flemish Film Productions,ENT LP Stopped,2024-12-17 11:43:58
De Jonckere,De Jonckere,not found in KBO data table,2024-12-17 11:44:13
Zetterie (De),Zetterie (De),not found in KBO data table,2024-12-17 11:44:29
De Bees NV,De Bees,not found in KBO data table,2024-12-17 11:44:45
PVD Media Events Sports,PVD Media Events Sports,ENT LP Stopped,2024-12-17 11:45:01
Oxyplast Belgium NV,Oxyplast Belgium,ENT LP Active,2024-12-17 11:45:16
Moto Picart,Moto Picart,not found in KBO data table,2024-12-17 11:46:18
Dokter Martin,Dokter Martin,not found in KBO data table,2024-12-17 11:46:50
Molenveld BVBA,Molenveld,not found in KBO data table,2024-12-17 11:47:05
Arys Trans,Arys Trans,EU Stopped,2024-12-17 11:47:36
Wereldwinkel,Wereldwinkel,not found in KBO data table,2024-12-17 14:50:51
Wuyts Leen,Wuyts Leen,not found in KBO data table,2024-12-17 14:51:07
N.M.B.S. Holding,N.M.B.S. Holding,not found in KBO data table,2024-12-17 14:51:39
Camba,Camba,ENT LP Active,2024-12-17 14:52:42
Inventum,Inventum,ENT LP Stopped,2024-12-17 14:52:58
Culot/Alexis,Culot/Alexis,not found in KBO data table,2024-12-17 14:53:13
Vierstraete/Stefaan,Vierstraete/Stefaan,not found in KBO data table,2024-12-17 14:53:29
Wilca Decor bvba,Wilca Decor,ENT LP Active,2024-12-17 14:54:16
CNAPD,CNAPD,not found in KBO data table,2024-12-17 14:54:32
Eminar,Eminar,ENT LP Active,2024-12-17 14:54:47
Facade Salvatore,Facade Salvatore,ENT LP Stopped,2024-12-17 14:55:03
Middenschool van het Gemeenschapsonderwijs,Middenschool van het Gemeenschapsonderwijs,not found in KBO data table,2024-12-17 14:55:19
Publi Almar BVBA,Publi Almar,EU Stopped,2024-12-17 14:55:35
Track-Racing BVBA,Track-Racing,ENT LP Stopped,2024-12-17 14:56:06
Hoeben Transport nv,Hoeben Transport,not found in KBO data table,2024-12-17 14:56:21
Cobore,Cobore,ENT LP Stopped,2024-12-17 14:56:37
Cardoen NV,Cardoen,ENT LP Active,2024-12-17 14:56:53
Cobra Technology BVBA,Cobra Technology,ENT LP Active,2024-12-17 14:57:09
Zians,Zians,not found in KBO data table,2024-12-17 14:57:25
Adriaensen W,Adriaensen W,not found in KBO data table,2024-12-17 14:57:41
Brosens,Brosens,ENT LP Active,2024-12-17 14:57:57
Vandendungen K,Vandendungen K,not found in KBO data table,2024-12-17 14:58:13
Work Partners International,Work Partners International,ENT LP Stopped,2024-12-17 14:58:29
R.P. Products BVBA,R.P. Products,ENT LP Active,2024-12-17 14:58:44
A.E.B.,A.E.B.,ENT LP Active,2024-12-17 14:59:00
De Puydt Hedwige,De Puydt Hedwige,not found in KBO data table,2024-12-17 15:00:32
Les Pieds Dans Le Plat,Les Pieds Dans Le Plat,EU Stopped,2024-12-17 15:00:47
Verschuere-Buch/Patrick,Verschuere-Buch/Patrick,not found in KBO data table,2024-12-17 15:01:03
Catcom BVBA,Catcom,ENT LP Stopped,2024-12-17 15:02:20
Ramakers F,Ramakers F,not found in KBO data table,2024-12-17 15:02:35
De Feyter-Van Lysebeth bvba,De Feyter-Van Lysebeth,not found in KBO data table,2024-12-17 15:03:06
Contalyre ASBL,Contalyre,ENT LP Stopped,2024-12-17 15:04:23
Formen,Formen,ENT LP Stopped,2024-12-17 15:05:10
Pagadder,Pagadder,ENT LP Stopped,2024-12-17 15:06:27
New Sleiman Auto SPRL,New Sleiman Auto,ENT LP Stopped,2024-12-17 15:29:18
A 6 SPRL,A 6,ENT LP Active,2024-12-17 15:29:34
Brosens/Gust [GUST BROSENS WATERTECHNIEK],Brosens/Gust [GUST BROSENS WATERTECHNIEK],not found in KBO data table,2024-12-17 15:30:05
Fransen T,Fransen T,not found in KBO data table,2024-12-17 15:30:21
Swijns Tom,Swijns Tom,not found in KBO data table,2024-12-17 15:30:36
Allegro,Allegro,ENT LP Stopped,2024-12-17 15:30:52
MÃ©tamorfose [METAMORPHOSE],MÃ©tamorfose [METAMORPHOSE],not found in KBO data table,2024-12-17 15:31:08
Ludwig Von,Ludwig Von,EU Active,2024-12-17 15:31:24
Nid d'Hirondelle (Le),Nid d'Hirondelle (Le),not found in KBO data table,2024-12-17 15:31:55
Genk Graniet,Genk Graniet,EU Active,2024-12-17 15:32:10
Vlek,Vlek,EU Stopped,2024-12-17 15:32:26
Verheyden M,Verheyden M,not found in KBO data table,2024-12-17 15:32:44
Finesse BVBA,Finesse,not found in KBO data table,2024-12-17 15:33:47
Stuber Ets,Stuber Ets,not found in KBO data table,2024-12-17 15:34:03
Hofman E.,Hofman E.,not found in KBO data table,2024-12-17 15:34:18
De Corner NV,De Corner,not found in KBO data table,2024-12-17 15:34:35
C Frame BVBA,C Frame,ENT LP Stopped,2024-12-17 15:34:51
Wijhuis Ingenieurs Bureau BVBA,Wijhuis Ingenieurs Bureau,ENT LP Active,2024-12-17 15:35:07
Ceulemants Hilde,Ceulemants Hilde,not found in KBO data table,2024-12-17 15:35:38
Casteleyn/Erik,Casteleyn/Erik,not found in KBO data table,2024-12-17 15:35:53
Verraes,Verraes,not found in KBO data table,2024-12-17 14:50:19
Tavernier/Philippe,Tavernier/Philippe,not found in KBO data table,2024-12-17 14:50:51
Chantier de Waterloo,Chantier de Waterloo,ENT LP Active,2024-12-17 14:51:07
Abusol BVBA,Abusol,EU Stopped,2024-12-17 14:51:38
Motormen SA,Motormen SA,not found in KBO data table,2024-12-17 14:51:53
Brose F,Brose F,not found in KBO data table,2024-12-17 14:52:09
Centre Culturel MJC,Centre Culturel MJC,ENT LP Active,2024-12-17 14:52:25
Essenscia VZW,Essenscia,not found in KBO data table,2024-12-17 14:52:40
Bal S,Bal S,not found in KBO data table,2024-12-17 14:52:56
Van Hemelrijck F,Van Hemelrijck F,not found in KBO data table,2024-12-17 14:53:12
Jida BVBA,Jida,ENT LP Active,2024-12-17 14:53:44
Zie-Zo,Zie-Zo,not found in KBO data table,2024-12-17 14:54:15
Poppe Verzekeringen NV,Poppe Verzekeringen,EU Active,2024-12-17 14:54:30
Goris,Goris,not found in KBO data table,2024-12-17 14:54:47
Hermans Bvba,Hermans,not found in KBO data table,2024-12-17 14:55:21
Isolatec,Isolatec,ENT LP Active,2024-12-17 14:56:08
Tetese,Tetese,ENT LP Stopped,2024-12-17 14:56:40
Himschoot,Himschoot,not found in KBO data table,2024-12-17 14:56:55
Tramond,Tramond,ENT LP Stopped,2024-12-17 14:57:11
Beenhouwerij Thyssen,Beenhouwerij Thyssen,ENT LP Stopped,2024-12-17 14:57:42
Haldex [HALDEX NV],Haldex [HALDEX ],not found in KBO data table,2024-12-17 14:58:13
Interdata Europe,Interdata Europe,not found in KBO data table,2024-12-17 14:58:29
Van Caester/Alex,Van Caester/Alex,not found in KBO data table,2024-12-17 14:58:45
DEN ANKER NV,DEN ANKER,not found in KBO data table,2024-12-17 14:59:01
ALATURKA,ALATURKA,ENT LP Stopped,2024-12-17 14:59:48
Vercammen Stefaan,Vercammen Stefaan,ENT LP Active,2024-12-17 15:00:35
Confidas NV,Confidas,ENT LP Active,2024-12-17 15:00:50
SG Solutions BVBA,SG Solutions,ENT LP Stopped,2024-12-17 15:01:06
B-IT BVBA,B-IT,EU Stopped,2024-12-17 15:01:22
Verheyden P,Verheyden P,not found in KBO data table,2024-12-17 15:01:53
Welvaert W,Welvaert W,not found in KBO data table,2024-12-17 15:02:39
CB Antiek en Decoratie,CB Antiek en Decoratie,not found in KBO data table,2024-12-17 15:03:42
Dubuc B,Dubuc B,not found in KBO data table,2024-12-17 15:03:57
AT Your Services,AT Your Services,ENT LP Active,2024-12-17 15:04:13
Passe-Partout,Passe-Partout,not found in KBO data table,2024-12-17 15:04:44
Jacobs Gebr,Jacobs Gebr,not found in KBO data table,2024-12-17 15:05:01
Willems BVBA,Willems,not found in KBO data table,2024-12-17 15:05:34
Bateau Ivre (Le) SPRL,Bateau Ivre (Le),not found in KBO data table,2024-12-17 15:05:50
"Institut Saint-Henri, Ecole de Promotion Sociale","Institut Saint-Henri, Ecole de Promotion Sociale",not found in KBO data table,2024-12-17 15:06:06
Mewi,Mewi,ENT LP Active,2024-12-17 15:06:37
Crea Verde,Crea Verde,ENT LP Active,2024-12-17 15:07:24
Traxxeo,Traxxeo,ENT LP Active,2024-12-17 15:07:39
Alu PVC Antoine BVBA,Alu PVC Antoine,not found in KBO data table,2024-12-17 15:07:55
Opus Marble Belgium SA,Opus Marble Belgium SA,not found in KBO data table,2024-12-17 15:08:26
SB Vertaalservice,SB Vertaalservice,EU Stopped,2024-12-17 15:08:42
Studio Indigo,Studio Indigo,EU Stopped,2024-12-17 15:08:57
VRIJE BASISSCHOOL DE BOLSTER NEERIJSE,VRIJE BASISSCHOOL DE BOLSTER NEERIJSE,ENT LP Stopped,2024-12-17 15:09:13
Campolanda NV,Campolanda,ENT LP Stopped,2024-12-17 15:09:44
Delcaert NV,Delcaert,ENT LP Active,2024-12-17 15:10:00
Multimex BVBA,Multimex,ENT LP Stopped,2024-12-17 15:10:15
Thermoconcept SPRL,Thermoconcept,ENT LP Active,2024-12-17 15:10:31
Boussemaere Zakenkantoor BVBA,Boussemaere Zakenkantoor,not found in KBO data table,2024-12-17 15:10:46
Technosol SA,Technosol SA,not found in KBO data table,2024-12-17 15:12:03
Zakenkantoor Vandeputte Rik,Zakenkantoor Vandeputte Rik,ENT LP Active,2024-12-17 15:12:19
S.K.V.-Dienstencentrum CVBA,S.K.V.-Dienstencentrum,not found in KBO data table,2024-12-17 15:12:50
Tirions/Hubert,Tirions/Hubert,not found in KBO data table,2024-12-17 15:14:06
Europac Belgium BVBA,Europac Belgium,ENT LP Stopped,2024-12-17 14:50:35
Vandenbroucke B,Vandenbroucke B,not found in KBO data table,2024-12-17 14:50:51
Vannieuwenborgh-Provoost BVBA,Vannieuwenborgh-Provoost,not found in KBO data table,2024-12-17 14:51:06
Administration,Administration,not found in KBO data table,2024-12-17 14:52:11
Pro-Garden BVBA,Pro-Garden,ENT LP Active,2024-12-17 14:53:13
Wincor Nixdorf Services NV,Wincor Nixdorf Services,ENT LP Stopped,2024-12-17 14:54:01
Espace Vin Pirard,Espace Vin Pirard,EU Stopped,2024-12-17 14:54:32
Atoll interim nv,Atoll interim,ENT LP Stopped,2024-12-17 14:54:48
HARIG,HARIG,ENT LP Stopped,2024-12-17 14:55:04
Sterckx H,Sterckx H,not found in KBO data table,2024-12-17 14:55:20
Danzateljee,Danzateljee,EU Stopped,2024-12-17 14:55:36
White Farm Passchendaele BVBA,White Farm Passchendaele,ENT LP Active,2024-12-17 14:55:51
Devos Interieurs,Devos Interieurs,EU Active,2024-12-17 14:56:07
PIRON CENTRALE SPRL,PIRON CENTRALE,not found in KBO data table,2024-12-17 14:57:09
Vanbass SPRL,Vanbass,ENT LP Stopped,2024-12-17 14:57:25
