Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
TZB5JWDF,conferencePaper,2020,"Qiao, D.; Wang, B.; Gu, H.",Additive manufacturing: Challenges and solutions for marine and offshore applications,Proc Int Conf Offshore Mech Arct Eng - OMAE,978-079188434-8 (ISBN),,10.1115/OMAE2020-18922,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109181759&doi=10.1115%2fOMAE2020-18922&partnerID=40&md5=d2943652dcbae4ebf94515c953051279,"As a rapidly developing technology, the expanded capability of Additive Manufacturing (AM) allows implementation into the marine and offshore industries. Qualification of metal AM part may need detailed test plans and test results in order to meet the design requirements with a certain level of reliability. Approval may also be needed in accordance with regulation codes and class rules. However, challenges and gaps remain between the current metal AM technology level and marine and offshore applications. In this paper, two major categories of metal AM processes are discussed: powder bed fusion (PBF) and directed energy deposition (DED) with powder or wire as raw materials and laser, electronic beam (E-beam) or arc as heat source. The main challenges are also investigated in this study as follows: 1) Optimization of build cost and part quality by selection of appropriate process; 2) Performance of the part under static and cyclic loading; 3) Evaluation of the effects of corrosive environments (seawater); 4) Lack of standardization of the AM process for quality control. This paper addresses possible solutions for these challenges and provides qualification framework for metal AM parts to be implemented into marine and offshore applications. © 2020 American Society of Mechanical Engineers (ASME). All rights reserved.",2020,2024-12-14 21:24:28,2024-12-14 21:24:28,,,,,3,,,,,,,,American Society of Mechanical Engineers (ASME),,English,,,Scopus,,,,Journal Abbreviation: Proc Int Conf Offshore Mech Arct Eng - OMAE,"<p>Export Date: 14 December 2024; Cited By: 2; Conference name: ASME 2020 39th International Conference on Ocean, Offshore and Arctic Engineering, OMAE 2020; Conference date: 3 August 2020 through 7 August 2020; Conference code: 165907; CODEN: PIOSE</p>",,,Additives; 3D printers; Additive manufacturing; Directed energy; Powder metals; Quality control; Part quality; Metals; Powder bed; Marine applications; Seawater corrosion; Heat sources; Marine industry; Offshore oil well production; Offshore industry; Offshore technology; Arctic engineering; Corrosive environment; Electronic beams; Marine; Offshore; Offshore applications; Offshore pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proceedings of the International Conference on Offshore Mechanics and Arctic Engineering - OMAE,,,,,,,,,,,,,,,
3UHFVSCG,journalArticle,2019,"Elmer, J.W.; Gibbs, G.",The effect of atmosphere on the composition of wire arc additive manufactured metal components,Science and Technology of Welding and Joining,,13621718 (ISSN),10.1080/13621718.2019.1605473,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064501889&doi=10.1080%2f13621718.2019.1605473&partnerID=40&md5=210b731765689dc593936ae5bcd54c62,"The effects of atmospheric contamination on wire arc additively manufactured (WAAM) components were studied by producing AM multilayer parts under controlled conditions. Gas impurity levels were maintained using an argon purge box at levels from atmospheric (210,000 ppm O2) to 1 ppm O2, and with corresponding levels of nitrogen. Stainless steel (308L), titanium (Ti–6Al–4V) and pure Ta were studied, each having different affinities for oxygen and nitrogen. Results show that WAAM parts made in air produce unacceptable oxygen and/or nitrogen levels for most applications. However, with moderate purging, all three metals can be deposited by WAAM with compositions similar to the starting wire, and the results are used to provide recommended minimum purge box atmospheres for each metal. ©, This material is published by permission of the Lawrence Livermore National Laboratory, operated by Lawrence Livermore National Security, LLC, for the US Department of Energy under Contract No. DE-AC52-07NA27344. The US Government retains for itself, and others acting on its behalf, a paid-up, non-exclusive, and irrevocable worldwide license in said article to reproduce, prepare derivative works, distribute copies to the public, and perform publicly and display publicly, by or on behalf of the Government.",2019,2024-12-14 21:24:39,2024-12-14 21:24:39,,367-374,,5,24,,Sci. Technol. Weld. Joining,,,,,,,,English,,,Scopus,,,,Publisher: Taylor and Francis Ltd.,"<p>Export Date: 14 December 2024; Cited By: 35; Correspondence Address: J.W. Elmer; Lawrence Livermore National Laboratory, Livermore, 94550, United States; email: elmer1@llnl.gov</p>",,,Additives; Wire; 3D printers; titanium alloys; Welding; Titanium alloys; Stainless steel; Metal components; stainless steel; shielding gas; Shielding gas; Refractory alloys; Oxygen; Refractory metals; Inert atmospheres; Impurities; refractory metals; Atmospheric contamination; Controlled conditions; Gas impurities; impurities; inert atmosphere welding; Nitrogen levels; Oxygen and nitrogens; wire-based additive manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5YTU5WS,journalArticle,2019,"Kuznetsov, M.; Zernin, E.; Krampit, M.; Danilov, V.; Shlyakhova, G.",Structural and chemical analysis of 3d printed metal products,International Journal of Advanced Science and Technology,,20054238 (ISSN),,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081453692&partnerID=40&md5=41a78cbf45b0d975d5fc38f6d1c72e79,"Making complex metal work with additive techniques is becoming more and more important for modern industry. Such metal work can be produced by arc surfacing. Highly productive surfacing with concentrated power source allows layer-by-layer formation of solid structures, thus, realizing the principle of additive manufacturing. In additive manufacturing the metal work is produced by melting some powder or wire. The methods which use powder as a consumable material are low productive, their application for manufacturing large-size constructions is limited and the powder is used inefficiently. Surfacing with consumable electrode in the shielding gas atmosphere can be applied as the basic electric arc method of layer-by-layer formation of solid structures. Application of this process ensures good atomic interaction of the layers. Thus, the aim of this paper is to study the microstructure, the mechanical behavior and the chemical composition of the layers produced by electric arc layer-by-layer surfacing with consumable electrode in the shielding gas atmosphere. The optical metallography method was applied to study the structure and the chemical composition was estimated by atomic emission spectral analysis. The microhardness was measured by diamond points indention. The research showed that the walls of the products manufactured by electric arc layer-by-layer surfacing have the gradient structure. It is only the last surfaced layer that has the dendrite structure. The underlayers are exposed to secondary heat treatment due to the heat emission from the upper layer. The percentage ratio change of manganese, silicon and carbon in the surfaced layers was observed. The percentage ratio of chrome and nickel through the layers was determined by the chemical composition of the surfaced material. There is an opportunity of producing a flawless wall of the hull structure. © 2019 SERSC.",2019,2024-12-14 21:24:40,2024-12-14 21:24:40,,699-709,,15,28,,Int. J. Adv. Sci. Technol.,,,,,,,,English,,,Scopus,,,,Publisher: Science and Engineering Research Support Society,<p>Export Date: 14 December 2024; Cited By: 2</p>,,,Microstructure; Chemical composition; Electric arc layer-by-layer growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X33BGJZN,conferencePaper,2019,"Voropaev, A.A.; Akhmetov, A.D.; Hassel, T.; Klimov, G.G.",Research of the structure defects at wire-feed laser and laser-arc deposition with almg6,Key Eng Mat,10139826 (ISSN),,10.4028/www.scientific.net/KEM.822.504,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106037159&doi=10.4028%2fwww.scientific.net%2fKEM.822.504&partnerID=40&md5=05ea71f223e5256019a3bad67f25043f,"In comparison with other additive methods, the wire additive manufacturing has some advantages, chief among: high deposition rate and low price for consumables. Otherwise there are some disadvantages such as a high level of internal defects (hot, cold cracks, pores). Adding laser radiation to a WAAM process can significantly reduce data flaws. In this paper outlined research results on the effect of laser radiation (pulsed and permanent) on structure and internal defects of deposit layers to create three-component structures from AlMg6 alloy. Reported samples was made by using hybrid laser-arc method and by applying a single laser. Presented photos of macrosections of obtained samples. Spectral analysis was performed to identify the nature of changes of grains in different processes. Were made the measurements of internal defects and chemical analysis of the obtained walls. © 2019 Trans Tech Publications Ltd, Switzerland.",2019,2024-12-14 21:24:43,2024-12-14 21:24:43,,504-511,,,822,,,,,,,,Trans Tech Publications Ltd,,English,,,Scopus,,,,Journal Abbreviation: Key Eng Mat,"<p>Export Date: 14 December 2024; Cited By: 3; Correspondence Address: A.A. Voropaev; Peter the Great St.Petersburg Polytechnic University, St. Petersburg, Polytechnicheskaya str. 29, Russian Federation; email: t-voropaev94@mail.ru; Conference name: International Scientific Conference on New Materials and Technologies in Mechanical Engineering, NMTME 2019; Conference date: 12 March 2019 through 15 March 2019; Conference code: 243509; CODEN: KEMAE</p>",,,Additives; Defects; Deposition rates; 3D printers; High deposition rates; Aluminum alloys; Magnesium alloys; Internal defects; Binary alloys; Pulsed lasers; Measurements of; Hybrid lasers; Spectrum analysis; Chemical analysis; Additive methods; Hybrid laser arc technology; Laser radiation; MIG torch; Pulse laser mode; Research results; Structure defects; Three-component structures; Wire and laser additive manufacturing; СW laser mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Key Engineering Materials,,,,,,,,,,,,,,,
PF5MMRFX,conferencePaper,2019,"Javadi, Y.; Vasilev, M.; Macleod, C.N.; Pierce, S.G.; Su, R.; Mineo, C.; Dziewierz, J.; Gachagan, A.",Intentional weld defect process: From manufacturing by robotic welding machine to inspection using TFM phased array,AIP Conf. Proc.,0094243X (ISSN); 978-073541832-5 (ISBN),,10.1063/1.5099761,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066064802&doi=10.1063%2f1.5099761&partnerID=40&md5=8e65af1a8024793fb2d7e74411ad9d92,"Specimens with intentionally embedded weld defects or flaws can be employed for training, development and research into procedures for mechanical property evaluation and structural integrity assessment. It is critical that the artificial defects are a realistic representation of the flaws produced by welding. Cylindrical holes, which are usually machined after welding, are not realistic enough for our purposes as it is known that they are easier to detect than the naturally occurring imperfections and cracks. Furthermore, it is usually impractical to machine a defect in a location similar to where the real weld defects are found. For example, electro-discharge machining can produce a through hole (cylindrical reflector) which neither represents the weld porosity (spherical voids) nor the weld crack (planar thin voids). In this study, the aim is to embed reflectors inside the weld intentionally, and then locate them using ultrasonic phased array imaging. The specimen is an 8 mm thick 080A15 Bright Drawn Steel plate of length 300 mm. Tungsten rods (ø2.4-3.2 mm & length 20-25 mm) and tungsten carbide balls (ø4 mm) will be used to serve as reflectors simulating defects within the weld itself. This study is aligned to a larger research project investigating multi-layer metal NDE found in many multi-pass welding and wire arc additive manufacturing (WAAM) applications and as such, there is no joint preparation as the first layer is deposited over the plate surface directly and subsequent layers contribute to the specimen build profile, similar to the WAAM samples. A tungsten inert gas welding torch mounted on a KUKA robot is used to deposit four layers for each weld, with our process using nine passes for the first layer, down to six passes for the last layer. During this procedure, the tungsten artificial reflectors are embedded in the weld, between the existing layers. The sample is then inspected by a 10 MHz ultrasonic phased array in direct contact with the sample surface using both conventional and total focusing method (TFM) imaging techniques. A phased array aperture of 32 elements has been used. The phased array controller is FIToolbox (Diagnostic Sonar, UK). Firstly, a focused B-scan has been performed with a range of settings for the transmit focal depth. Secondly, a full-aperture TFM method has been processed. All the reflectors of interest were detected successfully using this combination of B-scan and TFM imaging approaches. © 2019 Author(s).",2019,2024-12-14 21:24:48,2024-12-14 21:24:48,,,,,2102,,,,,,,,American Institute of Physics Inc.,,English,,,Scopus,,,,Journal Abbreviation: AIP Conf. Proc.,"<p>Export Date: 14 December 2024; Cited By: 6; Correspondence Address: Y. Javadi; Centre for Ultrasonic Engineering (CUE), Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, G1 1XQ, United Kingdom; email: yashar.javadi@strath.ac.uk; Conference name: 45th Annual Review of Progress in Quantitative Nondestructive Evaluation, QNDE 2018; Conference date: 15 July 2018 through 19 July 2018; Conference code: 147995</p>",,,,,Laflamme S.; Holland S.; Bond L.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIP Conference Proceedings,,,,,,,,,,,,,,,
YQ4FXLQ6,journalArticle,2018,"Knezovic, N.; Dolšak, B.",In-process non-destructive ultrasonic testing application during wire plus arc additive manufacturing,Advances in Production Engineering And Management,,18546250 (ISSN),10.14743/apem2018.2.281,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049667639&doi=10.14743%2fapem2018.2.281&partnerID=40&md5=001be83cea6fcab80833b8a7271d7392,"Additive manufacturing is a technique which builds structures by depositing material in a layer-by-layer manner. Wire plus arc additive manufacturing technology also belongs into this group of manufacturing processes. It has been investigated in the last twenty-five years, although the first patent dates from 1925. Wire plus arc additive manufacturing uses existing welding equipment, an electric arc as the heat source, and wire as the feedstock. In this paper, we explain some basic process planning and implementation techniques, as well as the main advantages and disadvantages of the process. In addition, we discuss the potential of in-process non-destructive ultrasonic testing application to this process, in order to inspect the quality of the part while it is being produced, and to enable eventual repairs in-situ. Some authors have already presented the idea of non-destructive testing for AM products, and stated that ultrasonic testing could provide the most reliable results for detecting the lack of fusion, porosity, and other possible flaws. While researches so far were limited to post-process testing, this paper proposes the idea of in-process testing, which could provide a chance to find the flaws and the defects earlier in order to change the parameters in-situ, and avoid production of the whole part if it is already recognised as unacceptable. Despite some constraints, we believe the proposed method has great potential and represents a challenge worth investigating in more detail in the future. © 2018 PEI, University of Maribor. All rights reserved.",2018,2024-12-14 21:24:57,2024-12-14 21:24:57,,158-168,,2,13,,Adv. Prod. Eng. Manag.,,,,,,,,English,,,Scopus,,,,Publisher: Production Engineering Institute,"<p>Export Date: 14 December 2024; Cited By: 11; Correspondence Address: N. Knezovic; Faculty of Mechanical Engineering and Computing, University of Mostar, Mostar, Bosnia and Herzegovina; email: nikola.knezovic@sve-mo.ba</p>",,,Additive manufacturing; Ultrasonic testing; Wire plus arc additive manufacturing; Non-destructive testing; Repairs in-situ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KI7GXGYJ,journalArticle,2018,"Li, F.; Chen, S.; Shi, J.; Zhao, Y.; Tian, H.",Thermoelectric cooling-aided bead geometry regulation in wire and arc-based additive manufacturing of thin-walled structures,Applied Sciences (Switzerland),,20763417 (ISSN),10.3390/app8020207,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041570499&doi=10.3390%2fapp8020207&partnerID=40&md5=47689ee8399de69f1d9b15cf18df58a9,"Wire and arc-based additive manufacturing (WAAM) is a rapidly developing technology which employs a welding arc to melt metal wire for additive manufacturing purposes. During WAAM of thin-walled structures, as the wall height increases, the heat dissipation to the substrate is slowed down gradually and so is the solidification of the molten pool, leading to variation of the bead geometry. Though gradually reducing the heat input via adjusting the process parameters can alleviate this issue, as suggested by previous studies, it relies on experience to a large extent and inevitably sacrifices the deposition rate because the wire feed rate is directly coupled with the heat input. This study introduces for the first time an in-process active cooling system based on thermoelectric cooling technology into WAAM, which aims to eliminate the difference in heat dissipation between upper and lower layers. The case study shows that, with the aid of thermoelectric cooling, the bead width error is reduced by 56.8%, the total fabrication time is reduced by 60.9%, and the average grain size is refined by 25%. The proposed technique provides new insight into bead geometry regulation during WAAM with various benefits in terms of geometric accuracy, productivity, and microstructure. © 2018 by the authors.",2018,2024-12-14 21:24:59,2024-12-14 21:24:59,,,,2,8,,Appl. Sci.,,,,,,,,English,,,Scopus,,,,Publisher: MDPI AG,"<p>Export Date: 14 December 2024; Cited By: 99; Correspondence Address: S. Chen; College of Mechanical Engineering and Applied Electronics Technology, Beijing University of Technology, Beijing, 100124, China; email: sjchen@bjut.edu.cn</p>",,,Wire arc additive manufacturing; 3D printing; Additive manufacturing; Bead geometry; Thin-walled structure; Heat dissipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ITQ8ADH,journalArticle,2017,"Geng, H.; Li, J.; Xiong, J.; Lin, X.",Optimisation of interpass temperature and heat input for wire and arc additive manufacturing 5A06 aluminium alloy,Science and Technology of Welding and Joining,,13621718 (ISSN),10.1080/13621718.2016.1259031,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996671281&doi=10.1080%2f13621718.2016.1259031&partnerID=40&md5=05502a22bf22ef64439c928b8ceb3029,"Undulated surface appearance and inconsistent layer cross-sectional dimensions are two common types of appearance defects, which are formed owing to insufficient heat input and nonlinear time-varying thermal boundary condition of molten pool. Appropriate interpass temperature control and heat input regulations are effective ways to realise and maintain the consistent thermal boundary condition during bottom-up additive manufacturing process. Equivalent heat dissipation factor is used to synthetically characterise the variation of heat dissipation in process of additive manufacturing. Combing with Rosenthal's analytical solution, a theoretical model is developed to optimise interpass temperature and heat input for each layer deposition, so as to realise stable additive manufacturing. Finally a specification for the wire and arc additive manufacture procedure was designed according to the developed model which was verified effectively by manufacturing a wall part. It could also be a process design reference for other kinds of metal additive manufacturing. © 2016 Institute of Materials, Minerals and Mining. Published by Taylor & Francis on behalf of the Institute.",2017,2024-12-14 21:25:00,2024-12-14 21:25:00,,472-483,,6,22,,Sci. Technol. Weld. Joining,,,,,,,,English,,,Scopus,,,,Publisher: Taylor and Francis Ltd.,"<p>Export Date: 14 December 2024; Cited By: 107; Correspondence Address: H. Geng; State Key Laboratory of Solidification Processing, Northwestern Polytechnical University, Xi’an, 710072, China; email: genghb@mail.nwpu.edu.cn</p>",,,Wire; Deposition; 3D printers; Wire and arc additive manufacturing; Heat input; Surface defects; Inter-pass temperatures; heat input; Deposition control; Manufacture; interpass temperature; Boundary conditions; Thermal boundary conditions; equivalent heat dissipation; layer appearance; layer size; shape deposition control; thermal boundary condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAH4434V,journalArticle,2018,"Gordon, J.V.; Haden, C.V.; Nied, H.F.; Vinci, R.P.; Harlow, D.G.","Fatigue crack growth anisotropy, texture and residual stress in austenitic steel made by wire and arc additive manufacturing",Materials Science and Engineering: A,,09215093 (ISSN),10.1016/j.msea.2018.03.075,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055034425&doi=10.1016%2fj.msea.2018.03.075&partnerID=40&md5=2c9b778e9ef4a5598711d1a2c563ac97,"Wire based additive manufacturing of metals is a novel and cost-effective method for the production of large-scale metallic parts in a wide range of engineering applications. While these methods display excellent tensile properties, relatively little is known of the microstructure-to-property relationships of wire-based additively manufactured stainless steel builds as they relate to fatigue and fracture behavior. Stainless steel alloy 304L walls were fabricated using wire and arc additive manufacturing and subjected to mechanical tests to characterize location and orientation dependant properties and microstructural features affecting crack growth. Fatigue crack growth rate analysis in the high cycle fatigue regime was undertaken on horizontally- and vertically-oriented single-edge notch bend specimens extracted at several positions from the wall. The R ratio was 0.1 and the test frequency was 10 Hz. Paris Law behavior similar to that observed wrought steel alloys has been achieved with vertical orientations showing the greatest crack growth resistance. In conjunction with mechanical testing, scanning electron microscopy and electron backscatter detection were used to assess microstructural effects on crack growth within the build. © 2018 Elsevier B.V.",2018,2024-12-14 21:25:04,2024-12-14 21:25:04,,431-438,,,724,,Mater. Sci. Eng. A,,,,,,,,English,,,Scopus,,,,Publisher: Elsevier Ltd,"<p>Export Date: 14 December 2024; Cited By: 137; Correspondence Address: J.V. Gordon; Department of Mechanical Engineering and Mechanics, Lehigh University, Bethlehem, 18015, United States; email: jvg213@lehigh.edu</p>",,,3D printing; Additives; Wire; 3D printers; Large-scales; Cost effectiveness; 3-D printing; 3D-printing; Property; Textures; Cost engineering; Fracture mechanics; Metallic part; Fatigue crack propagation; Scanning electron microscopy; Mechanical testing; Growth rate; Fatigue; Steel; Cost-effective methods; Engineering applications; Electron microscopy; Fractures mechanics; Fatigue and fractures; Growth anisotropy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSZ99TP9,journalArticle,2014,,"12th IUMRS International Conference on Advanced Materials, IUMRS-ICAM 2013",Materials Science Forum,,02555476 (ISSN); 978-303835089-7 (ISBN),,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086683144&partnerID=40&md5=966b16dcf1f55ac9d58f40c07db24b3d,"The proceedings contain 110 papers. The special focus in this conference is on Energy and Environmental Materials, Structural Materials, Functional Materials, Nano-scale and Amorphous Materials, and Materials Processing and Genomic Engineering. The topics include: Fabrication and characterization of integrated ultrahigh-density Pt nanowire arrays within the AAO template; stability of nanofluids for heat pipe; polyaniline grafted amino-functionalized graphene nanocomposite with excellent electrochemical performance for supercapacitor electrode materials; preparation of 1D or 3D nano ZnO crystals in high-viscosity solvent; effect of aging temperature on microstructure and hardness of CoCrFeNiTi0.5 high entropy alloy; Fe-based bulk metallic glass with good soft magnetic properties; hardness regulation of Fe-based amorphous composite coatings by laser remelting; influence of laser remelting on the corrosion resistance of Fe-based amorphous composite coatings; microstructural evolution and hardness of CoxCrCuFeNi high-entropy alloys; TEMPO-mediated oxidation of bacterial cellulose in buffer solution; facile preparation of gradient structure bacterial cellulose using potato starch; anti-corrosive epoxy primer modified with nano particles; preparation and characterization of TPU toughened PLA elastic fibers; fabrication and properties of porous scaffolds of PLA-PEG biocomposite for bone tissue engineering; preparation and characterization of ethylene-octene copolymer/modified nanosilica composites by radiation processing; morphology control of polyimide fibers by phase separation under different coagulation bath conditions; facile fabrication of super-hydrophobic surface on aluminum and its effects in accelerating underwater bubble bursting; Raman spectroscopy studies on the microstructure evolution from cellulose to carbon fiber; study on the properties of melamine cyanurate modified polyamide 6 nanocomposites with different dimensional siliciferous particles; study of the hydrophobic properties of the surface of an enamel material; cellulose nanofiber-supported polyaniline nanocomposite conductive film and its conductive properties; preparation and characterization of polyacrylonitrile membranes with high strength via thermally induced phase separation process; preparation and characterization of polyacrylonitrile in aqueous slurry polymerization; strontium-substituted hydroxyapatite nanocrystals synthesized in ultrasonic field; effect of additive on the performance of PVDF membrane via non-solvent induced phase separation; study on preparation and property of high thermal oxidation stability PPS/SiO2 fiber; the effect of bacterial cellulose (BC) fiber content on the properties of BC fiber reinforced nanocomposites; preparation and study on nano-Ag/SnO2 electrical contact material doped rare earth element; effects of cold rolling reduction on deformation modes in Mg-3Al-1Zn magnesium alloy; study on the flow field of friction stir welding of AZ31 magnesium alloy based on the temperature variation; influences of carbon and nitrogen content on the precipitation of 18Cr18Mn steel; study on pack rolling and annealing process for ultra-fined grain austenite stainless steel; effects of melt cyclical superheating conditions on the microstructure of FeSi2 alloy; sliding wear behavior of forged, uncoated and laser nitrided LMD TC18 titanium alloy; investigation on micro components fabricated by micro powder injection molding; hydrodynamic lubrication during non-sinusoidal oscillation for a continuous casting mould; electron beam additive manufacturing and its applications in aerospace field; microstructure and mechanical properties of brazed tungsten/steel joint for divertor applications; investigation on the micro-structures and properties of the P20 steel surface after electrical discharge machining; development and application of multivariable composite controller based on fuzzy switching for ultra fast cooling system; hot compression deformation behaviors and microstructure evolution for brittle Au-20Sn eutectic alloy; fabrication of Cu heat sink on silicon substrate using direct laser sintering; preparation of MAO ceramic coating on Ti-6Al-4V alloy surface; laser ablation resistance behavior of organosilicone composite coating on various substrates; progress in novel composite thermal barrier coating; electrochemical impedance spectroscopy (EIS) study of nano-composite polyurea coating under the wet-dry cyclic conditions; investigation of morphology and electrical properties of contact materials after airtightness test; microstructure and properties of zirconia Co-doped with yttria and cenosphere coating prepared by air plasma spraying; SHS reactive arc spray - a new method to prepare multiphase ceramic coatings; helium diffusion in tungsten studied by molecular dynamics method; modeling of flow fields of different delivery chamfers in spray forming process; prediction model of pressure distribution under floating strips; FEM analysis of the deformation behavior at thickness direction in laboratory plate hot rolling; prediction model for adhesive thickness-dependence of bonding structures for aeronautic lightweight alloy; application of dynamic deadband eccentricity filter in GM-AGC system; a calculation model of carbon diffusion coefficient in the austenite for spheroidal graphite cast iron; design and realization of the process tracking system for plate plant; crystal plasticity finite-element simulation of single phase titanium alloy with 3D polycrystalline models; electrochemical and salt spray corrosion behavior of copper alloy contact wires in chloride solution; study on corrosion resistance of several Fe-based amorphous alloys; synthesis and characterization of itaconic acid doped polyaniline nanorods and synthesis and characterization of monodisperse and micro-structured polyaniline by soap-free emulsion polymerization.",2014,2024-12-14 21:25:11,2024-12-14 21:25:11,,,,,789,,Mater. Sci. Forum,,,,,,,,English,,,Scopus,,,,Publisher: Trans Tech Publications Ltd,"<p>Export Date: 14 December 2024; Cited By: 0; Conference name: 12th IUMRS International Conference on Advanced Materials, IUMRS-ICAM 2013; Conference date: 22 September 2013 through 28 September 2013; Conference code: 105443; CODEN: MSFOE</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
